order_id,order_date,customer_region,sales_channel,order_status,order_item_id,product_id,quantity,unit_price,discount_amount,sku,product_name,category,standard_cost,selling_price,supplier_id,active_flag,revenue,total_cost,gross_profit
1200,2026-01-07,East,Walmart,Backordered,489,136,1,230.54,0.0,SKU-0136,Sports Product 136,SPO,12.04,230.54,8,Y,230.54,12.04,218.5
1200,2026-01-07,East,Walmart,Backordered,490,139,4,156.21,0.0,SKU-0139,Toys Product 139,TOYS,77.04,156.21,7,Unknown,624.84,308.16,316.68
1201,2026-04-09,West,Walmart,Cancelled,491,94,6,53.67,0.0,SKU-0094,Electronics Product 94,Electronics,117.48,53.67,8,N,322.02,704.88,-382.86
1202,2026-02-22,East,Ebay,Shipped,492,123,4,210.64,0.0,SKU-0123,Pet Product 123,Pet,105.98,210.64,3,N,842.56,423.92,418.63999999999993
1203,2026-03-30,West,Walmart,Backordered,493,121,5,151.43,0.0,SKU-0121,Electronics Product 121,ELECT,54.76,151.43,6,N,757.1500000000001,273.8,483.3500000000001
1204,2026-02-15,West,Amazon,Cancelled,494,71,2,277.42,10.76,SKU-0071,Office Product 71,Office,171.05,277.42,6,N,544.08,342.1,201.98
1204,2026-02-15,West,Amazon,Cancelled,495,39,4,129.3,0.0,SKU-0039,Pet Product 39, Pet ,42.41,129.3,1,N,517.2,169.64,347.56000000000006
1205,2026-02-03,Midwest,Ebay,Backordered,496,6,5,256.54,0.0,SKU-0006,Home Product 6, Home ,21.93,256.54,5,Unknown,1282.7,109.65,1173.05
1205,2026-02-03,Midwest,Ebay,Backordered,497,60,6,115.8,0.0,SKU-0060,Beauty Product 60,beauty,121.71,115.8,7,Y,694.8,730.26,-35.46000000000004
1205,2026-02-03,Midwest,Ebay,Backordered,498,84,8,150.28,9.31,SKU-0084,Pet Product 84,pet,135.14,150.28,5,Unknown,1192.93,1081.12,111.81000000000016
1205,2026-02-03,Midwest,Ebay,Backordered,499,118,5,150.47,0.0,SKU-0118,Beauty Product 118,BEAUTY,44.81,0.0,3,Y,752.35,224.05,528.3
1206,2026-03-14,West,Shopify,Backordered,500,138,5,106.5,0.0,SKU-0138,Pet Product 138,PET,76.46,106.5,2,Unknown,532.5,382.3,150.20000000000005
1206,2026-03-14,West,Shopify,Backordered,501,40,3,90.58,0.0,SKU-0040,Office Product 40,Office,177.43,90.58,8,Y,271.74,532.29,-260.54999999999995
1207,2026-03-30,Midwest,Ebay,Shipped,502,137,5,181.82,0.0,SKU-0137,Pet Product 137,PET,36.76,181.82,8,Y,909.1,183.8,725.3
1207,2026-03-30,Midwest,Ebay,Shipped,503,104,8,199.55,11.76,SKU-0104,Office Product 104,OFFICE,17.07,199.55,1,Unknown,1584.64,136.56,1448.0800000000002
1208,2026-05-02,Unknown,Amazon,Cancelled,504,145,8,172.39,0.0,SKU-0145,Toys Product 145,TOYS,101.4,172.39,2,N,1379.12,811.2,567.9199999999998
1208,2026-05-02,Unknown,Amazon,Cancelled,505,123,1,210.64,0.0,SKU-0123,Pet Product 123,Pet,105.98,210.64,3,N,210.64,105.98,104.65999999999998
1209,2026-04-13,Midwest,Shopify,Delivered,506,24,6,20.55,0.0,SKU-0024,Electronics Product 24,ELECT,61.73,20.55,6,Unknown,123.3,370.38,-247.08
1209,2026-04-13,Midwest,Shopify,Delivered,507,150,4,100.09,0.0,SKU-0150,Sports Product 150,Sports,54.5,100.09,8,Unknown,400.36,218.0,182.36
1209,2026-04-13,Midwest,Shopify,Delivered,508,51,1,204.07,2.17,SKU-0051,Electronics Product 51,ELECT,57.39,204.07,3,Y,201.9,57.39,144.51
1210,2026-05-11,South,Shopify,Delivered,509,38,7,256.88,0.0,SKU-0038,Electronics Product 38,Electronics,167.11,256.88,3,N,1798.16,1169.77,628.3899999999999
1210,2026-05-11,South,Shopify,Delivered,510,4,5,94.28,0.0,SKU-0004,Office Product 4,office,83.61,94.28,1,Unknown,471.4,418.05,53.349999999999966
1210,2026-05-11,South,Shopify,Delivered,511,115,2,80.7,4.02,SKU-0115,Pet Product 115,PET,58.66,80.7,4,Y,157.38,117.32,40.06
1210,2026-05-11,South,Shopify,Delivered,512,107,8,223.34,5.04,SKU-0107,Pet Product 107, Pet ,81.23,223.34,5,Y,1781.68,649.84,1131.84
1211,2026-03-27,Midwest,Amazon,Delivered,513,2,7,135.25,0.0,SKU-0002,Home Product 2,HOM,20.21,135.25,1,Y,946.75,141.47,805.28
1212,2026-04-08,Midwest,Amazon,Cancelled,514,78,5,71.75,7.92,SKU-0078,Beauty Product 78,BEAUTY,44.31,71.75,1,Y,350.83,221.55,129.27999999999997
1213,2026-01-01,South,Ebay,Shipped,515,32,5,221.16,6.84,SKU-0032,Pet Product 32,pet,99.37,221.16,8,N,1098.96,496.85,602.11
1213,2026-01-01,South,Ebay,Shipped,516,63,1,214.86,0.0,SKU-0063,Beauty Product 63,BEAUTY,32.86,214.86,7,Unknown,214.86,32.86,182.0
1213,2026-01-01,South,Ebay,Shipped,517,127,2,38.14,0.0,SKU-0127,Beauty Product 127,beauty,51.31,38.14,4,N,76.28,102.62,-26.340000000000003
1213,2026-01-01,South,Ebay,Shipped,518,149,8,258.51,0.0,SKU-0149,Home Product 149,HOME,140.22,258.51,6,Unknown,2068.08,1121.76,946.32
1214,2026-02-11,East,Amazon,Delivered,519,119,3,27.97,0.0,SKU-0119,Electronics Product 119,ELECT,27.15,27.97,1,Y,83.91,81.44999999999999,2.460000000000008
1214,2026-02-11,East,Amazon,Delivered,520,70,6,244.86,0.0,SKU-0070,Office Product 70,Office,95.99,244.86,4,Y,1469.16,575.9399999999999,893.2200000000001
1214,2026-02-11,East,Amazon,Delivered,521,13,5,236.16,0.0,SKU-0013,Beauty Product 13,BEAUTY,152.5,236.16,4,Unknown,1180.8,762.5,418.3
1215,2026-03-19,Unknown,Shopify,Cancelled,522,25,6,265.23,0.0,SKU-0025,Sports Product 25,sports,15.14,265.23,2,Y,1591.38,90.84,1500.5400000000002
1215,2026-03-19,Unknown,Shopify,Cancelled,523,36,5,94.39,6.22,SKU-0036,Pet Product 36,pet,78.83,94.39,4,Unknown,465.73,394.15,71.57999999999998
1215,2026-03-19,Unknown,Shopify,Cancelled,524,106,6,65.2,0.0,SKU-0106,Toys Product 106, Toys ,64.54,65.2,5,Y,391.2000000000001,387.24,3.960000000000037
1216,2026-04-28,East,Amazon,Delivered,525,123,6,210.64,0.0,SKU-0123,Pet Product 123,Pet,105.98,210.64,3,N,1263.84,635.88,627.9599999999999
1217,2026-01-31,Unknown,Shopify,Shipped,526,59,5,48.83,0.0,SKU-0059,Sports Product 59,SPORTS,162.32,0.0,1,Y,244.15,811.5999999999999,-567.4499999999999
1217,2026-01-31,Unknown,Shopify,Shipped,527,109,2,257.52,2.09,SKU-0109,Office Product 109,OFFICE,10.02,257.52,3,N,512.9499999999999,20.04,492.9099999999999
1218,2026-01-31,West,Amazon,Cancelled,528,3,2,22.56,0.0,SKU-0003,Beauty Product 3,beauty,93.44,22.56,4,N,45.12,186.88,-141.76
1218,2026-01-31,West,Amazon,Cancelled,529,52,3,59.3,0.0,SKU-0052,Home Product 52,Home,134.92,59.3,5,Y,177.89999999999998,404.76,-226.86
1218,2026-01-31,West,Amazon,Cancelled,530,24,3,20.55,0.0,SKU-0024,Electronics Product 24,ELECT,61.73,20.55,6,Unknown,61.650000000000006,185.19,-123.54
1219,2026-03-31,West,Shopify,Cancelled,531,130,2,193.14,0.0,SKU-0130,Beauty Product 130,BEAUTY,142.87,193.14,4,N,386.28,285.74,100.53999999999996
1219,2026-03-31,West,Shopify,Cancelled,532,136,4,230.54,0.0,SKU-0136,Sports Product 136,SPO,12.04,230.54,8,Y,922.16,48.16,874.0
1220,2026-02-17,West,Shopify,Backordered,533,91,7,170.65,0.0,SKU-0091,Office Product 91,OFF,135.82,170.65,4,N,1194.55,950.74,243.81
1220,2026-02-17,West,Shopify,Backordered,534,105,2,288.82,0.0,SKU-0105,Office Product 105, Office ,23.47,288.82,8,N,577.64,46.94,530.7
1221,2026-01-11,Midwest,Ebay,Delivered,535,99,5,50.97,0.0,SKU-0099,Electronics Product 99,ELECT,31.67,50.97,2,Y,254.85,158.35000000000002,96.49999999999996
1222,2026-05-02,East,Ebay,Shipped,536,126,2,32.17,0.0,SKU-0126,Office Product 126,OFFICE,104.51,32.17,2,Unknown,64.34,209.02,-144.68
1223,2026-04-04,East,Ebay,Shipped,537,32,4,221.16,12.73,SKU-0032,Pet Product 32,pet,99.37,221.16,8,N,871.91,397.48,474.43
1223,2026-04-04,East,Ebay,Shipped,538,72,5,205.06,11.59,SKU-0072,Home Product 72,HOME,93.75,205.06,6,N,1013.71,468.75,544.9599999999999
1223,2026-04-04,East,Ebay,Shipped,539,92,8,23.27,10.33,SKU-0092,Beauty Product 92,BEAUTY,81.27,23.27,6,N,175.82999999999998,650.16,-474.33
1223,2026-04-04,East,Ebay,Shipped,540,125,5,273.92,3.06,SKU-0125,Beauty Product 125,BEA,71.57,273.92,5,Unknown,1366.5400000000002,357.85,1008.6900000000004
1224,2026-01-14,Unknown,Walmart,Delivered,541,46,7,219.11,0.0,SKU-0046,Kitchen Product 46,KITCHEN,40.75,219.11,4,Y,1533.77,285.25,1248.52
1225,2026-02-21,Midwest,Shopify,Cancelled,542,130,5,193.14,0.0,SKU-0130,Beauty Product 130,BEAUTY,142.87,193.14,4,N,965.7,714.35,251.3499999999999
1225,2026-02-21,Midwest,Shopify,Cancelled,543,9,7,235.32,0.0,SKU-0009,Home Product 9,Home,120.72,235.32,2,Unknown,1647.24,845.04,802.2
1225,2026-02-21,Midwest,Shopify,Cancelled,544,99,8,50.97,5.4,SKU-0099,Electronics Product 99,ELECT,31.67,50.97,2,Y,402.36,253.36,149.0
1225,2026-02-21,Midwest,Shopify,Cancelled,545,114,8,171.86,0.0,SKU-0114,Kitchen Product 114, Kitchen ,179.41,171.86,6,N,1374.88,1435.28,-60.39999999999986
1226,2026-03-19,Midwest,Shopify,Shipped,546,35,5,46.14,11.02,SKU-0035,Office Product 35,OFFICE,145.1,46.14,4,N,219.68,725.5,-505.8200000000001
1226,2026-03-19,Midwest,Shopify,Shipped,547,29,8,33.25,10.24,SKU-0029,Pet Product 29,Pet,48.38,33.25,1,Y,255.76,387.04,-131.28000000000003
1226,2026-03-19,Midwest,Shopify,Shipped,548,122,3,151.15,8.09,SKU-0122,Electronics Product 122,ELECTRONICS,169.69,151.15,2,N,445.36000000000007,509.07,-63.70999999999992
1226,2026-03-19,Midwest,Shopify,Shipped,549,68,8,138.85,9.27,SKU-0068,Sports Product 68,Sports,23.97,138.85,6,N,1101.53,191.76,909.77
1227,2026-01-12,South,Ebay,Shipped,550,88,7,109.3,0.0,SKU-0088,Beauty Product 88,Beauty,77.6,109.3,8,N,765.1,543.1999999999999,221.9000000000001
1228,2026-01-22,South,Amazon,Shipped,551,87,3,124.17,0.0,SKU-0087,Home Product 87,home,31.4,124.17,3,N,372.51,94.2,278.31
1229,2026-01-06,West,Walmart,Cancelled,552,83,2,269.23,0.0,SKU-0083,Pet Product 83,PET,147.63,269.23,7,Unknown,538.46,295.26,243.20000000000005
1229,2026-01-06,West,Walmart,Cancelled,553,53,6,73.03,0.0,SKU-0053,Beauty Product 53,BEAUTY,81.27,73.03,5,Y,438.18,487.62,-49.44
1229,2026-01-06,West,Walmart,Cancelled,554,43,5,277.03,6.09,SKU-0043,Electronics Product 43,ELECT,88.44,277.03,3,Y,1379.06,442.2,936.86
1229,2026-01-06,West,Walmart,Cancelled,555,52,8,59.3,0.0,SKU-0052,Home Product 52,Home,134.92,59.3,5,Y,474.4,1079.36,-604.9599999999999
1230,2026-02-24,West,Ebay,Cancelled,556,147,7,133.41,0.0,SKU-0147,Sports Product 147,SPO,128.45,133.41,8,N,933.87,899.1499999999999,34.72000000000014
1230,2026-02-24,West,Ebay,Cancelled,557,149,2,258.51,0.0,SKU-0149,Home Product 149,HOME,140.22,258.51,6,Unknown,517.02,280.44,236.58
1230,2026-02-24,West,Ebay,Cancelled,558,18,8,60.59,0.0,SKU-0018,Electronics Product 18,Electronics,31.75,60.59,7,Y,484.72,254.0,230.72000000000003
1231,2026-03-19,Midwest,Ebay,Delivered,559,52,7,59.3,6.63,SKU-0052,Home Product 52,Home,134.92,59.3,5,Y,408.47,944.44,-535.97
1231,2026-03-19,Midwest,Ebay,Delivered,560,141,3,15.33,0.0,SKU-0141,Office Product 141,OFF,149.36,15.33,8,N,45.99,448.08,-402.09
1231,2026-03-19,Midwest,Ebay,Delivered,561,148,8,124.32,3.98,SKU 0148,Beauty Product 148, Beauty ,101.47,124.32,3,Unknown,990.58,811.76,178.81999999999994
1232,2026-02-21,East,Walmart,Cancelled,562,39,5,129.3,12.82,SKU-0039,Pet Product 39, Pet ,42.41,129.3,1,N,633.68,212.05,421.63
1232,2026-02-21,East,Walmart,Cancelled,563,82,2,243.4,9.87,SKU-0082,Beauty Product 82,Beauty,84.88,243.4,6,Unknown,476.93,169.76,307.17
1233,2026-03-15,South,Shopify,Shipped,564,104,4,199.55,0.0,SKU-0104,Office Product 104,OFFICE,17.07,199.55,1,Unknown,798.2,68.28,729.9200000000001
1233,2026-03-15,South,Shopify,Shipped,565,8,4,118.07,0.0,SKU-0008,Sports Product 8,SPO,159.95,118.07,4,N,472.28,639.8,-167.51999999999998
1234,2026-03-11,South,Amazon,Shipped,566,141,3,15.33,0.0,SKU-0141,Office Product 141,OFF,149.36,15.33,8,N,45.99,448.08,-402.09
1234,2026-03-11,South,Amazon,Shipped,567,125,1,273.92,0.0,SKU-0125,Beauty Product 125,BEA,71.57,273.92,5,Unknown,273.92,71.57,202.35
1234,2026-03-11,South,Amazon,Shipped,568,81,5,244.17,13.14,SKU-0081,Home Product 81, Home ,43.3,244.17,8,Y,1207.7099999999998,216.5,991.2099999999998
1235,2026-05-09,Unknown,Amazon,Delivered,569,128,2,143.39,0.0,SKU-0128,Home Product 128,home,5.47,143.39,8,Y,286.78,10.94,275.84
1235,2026-05-09,Unknown,Amazon,Delivered,570,81,6,244.17,12.65,SKU-0081,Home Product 81, Home ,43.3,244.17,8,Y,1452.37,259.79999999999995,1192.57
1235,2026-05-09,Unknown,Amazon,Delivered,571,61,7,293.22,0.0,SKU-0061,Toys Product 61,toys,156.31,293.22,3,N,2052.54,1094.17,958.37
1236,2026-04-06,South,Amazon,Shipped,572,122,4,151.15,0.0,SKU-0122,Electronics Product 122,ELECTRONICS,169.69,151.15,2,N,604.6,678.76,-74.15999999999997
1236,2026-04-06,South,Amazon,Shipped,573,93,8,277.07,0.0,SKU-0093,Office Product 93,office,152.09,277.07,1,N,2216.56,1216.72,999.84
1236,2026-04-06,South,Amazon,Shipped,574,6,1,256.54,0.0,SKU-0006,Home Product 6, Home ,21.93,256.54,5,Unknown,256.54,21.93,234.61
1236,2026-04-06,South,Amazon,Shipped,575,62,5,109.67,0.0,SKU-0062,Electronics Product 62,electronics,133.9,109.67,7,Unknown,548.35,669.5,-121.14999999999998
1237,2026-04-10,South,Walmart,Delivered,576,24,4,20.55,0.0,SKU-0024,Electronics Product 24,ELECT,61.73,20.55,6,Unknown,82.2,246.92,-164.71999999999997
1237,2026-04-10,South,Walmart,Delivered,577,113,6,84.34,13.31,SKU-0113,Sports Product 113,sports,75.77,84.34,6,N,492.73,454.62,38.110000000000014
1237,2026-04-10,South,Walmart,Delivered,578,9,5,235.32,13.13,SKU-0009,Home Product 9,Home,120.72,235.32,2,Unknown,1163.4699999999998,603.6,559.8699999999998
1238,2026-03-08,South,Amazon,Delivered,579,141,6,15.33,0.0,SKU-0141,Office Product 141,OFF,149.36,15.33,8,N,91.98,896.1600000000001,-804.1800000000001
1238,2026-03-08,South,Amazon,Delivered,580,14,3,33.86,0.0,SKU-0014,Electronics Product 14,ELECTRONICS,75.2,33.86,6,N,101.58,225.6,-124.02000000000002
1238,2026-03-08,South,Amazon,Delivered,581,1,7,84.79,0.0,SKU-0001,Home Product 1,Home,134.77,84.79,3,N,593.5300000000001,943.39,-349.86
1238,2026-03-08,South,Amazon,Delivered,582,81,2,244.17,0.0,SKU-0081,Home Product 81, Home ,43.3,244.17,8,Y,488.34,86.6,401.74
1239,2026-02-04,Unknown,Shopify,Cancelled,583,73,4,134.83,0.0,SKU-0073,Sports Product 73,SPO,27.28,134.83,7,N,539.32,109.12,430.2000000000001
1239,2026-02-04,Unknown,Shopify,Cancelled,584,47,7,100.5,0.0,SKU-0047,Office Product 47,office,122.55,100.5,6,Unknown,703.5,857.85,-154.35000000000002
1239,2026-02-04,Unknown,Shopify,Cancelled,585,6,1,256.54,0.0,SKU-0006,Home Product 6, Home ,21.93,256.54,5,Unknown,256.54,21.93,234.61
1240,2026-04-29,Unknown,Ebay,Shipped,586,13,7,236.16,0.0,SKU-0013,Beauty Product 13,BEAUTY,152.5,236.16,4,Unknown,1653.12,1067.5,585.6199999999999
1240,2026-04-29,Unknown,Ebay,Shipped,587,39,2,129.3,0.0,SKU-0039,Pet Product 39, Pet ,42.41,129.3,1,N,258.6,84.82,173.78000000000003
1241,2026-02-27,East,Shopify,Shipped,588,74,8,130.73,6.35,SKU 0074,Toys Product 74,TOY,104.59,130.73,1,Y,1039.49,836.72,202.77
1241,2026-02-27,East,Shopify,Shipped,589,53,4,73.03,0.0,SKU-0053,Beauty Product 53,BEAUTY,81.27,73.03,5,Y,292.12,325.08,-32.95999999999998
1241,2026-02-27,East,Shopify,Shipped,590,49,7,280.98,0.0,SKU-0049,Beauty Product 49,BEA,51.41,280.98,2,N,1966.86,359.87,1606.9900000000002
1242,2026-04-28,Midwest,Amazon,Delivered,591,83,7,269.23,10.62,SKU-0083,Pet Product 83,PET,147.63,269.23,7,Unknown,1873.99,1033.41,840.5800000000004
1242,2026-04-28,Midwest,Amazon,Delivered,592,109,5,257.52,0.0,SKU-0109,Office Product 109,OFFICE,10.02,257.52,3,N,1287.6,50.1,1237.5
1243,2026-03-06,Midwest,Amazon,Delivered,593,102,6,71.52,0.0,SKU-0102,Office Product 102, Office ,169.76,71.52,4,Y,429.12,1018.56,-589.4399999999999
1243,2026-03-06,Midwest,Amazon,Delivered,594,149,3,258.51,4.64,SKU-0149,Home Product 149,HOME,140.22,258.51,6,Unknown,770.89,420.66,350.23
1243,2026-03-06,Midwest,Amazon,Delivered,595,87,8,124.17,0.0,SKU-0087,Home Product 87,home,31.4,124.17,3,N,993.36,251.2,742.1600000000001
1244,2026-04-03,South,Ebay,Backordered,596,133,6,214.42,0.0,SKU-0133,Home Product 133, Home ,125.52,214.42,5,Y,1286.52,753.12,533.4
1244,2026-04-03,South,Ebay,Backordered,597,81,8,244.17,0.0,SKU-0081,Home Product 81, Home ,43.3,244.17,8,Y,1953.36,346.4,1606.96
1244,2026-04-03,South,Ebay,Backordered,598,143,8,171.53,0.0,SKU-0143,Pet Product 143,Pet,40.62,171.53,5,N,1372.24,324.96,1047.28
1245,2026-01-30,Midwest,Amazon,Backordered,599,144,8,194.56,0.0,SKU-0144,Pet Product 144,Pet,10.05,194.56,4,N,1556.48,80.4,1476.08
1245,2026-01-30,Midwest,Amazon,Backordered,600,38,2,256.88,0.0,SKU-0038,Electronics Product 38,Electronics,167.11,256.88,3,N,513.76,334.22,179.53999999999996
1245,2026-01-30,Midwest,Amazon,Backordered,601,73,3,134.83,0.0,SKU-0073,Sports Product 73,SPO,27.28,134.83,7,N,404.49,81.84,322.65
1246,2026-01-20,Unknown,Walmart,Shipped,602,85,1,163.57,0.0,SKU-0085,Beauty Product 85,BEAUTY,139.02,163.57,4,Y,163.57,139.02,24.549999999999983
1247,2026-01-21,Unknown,Shopify,Backordered,603,117,5,293.33,0.0,SKU-0117,Pet Product 117,PET,131.8,293.33,5,Y,1466.65,659.0,807.6499999999999
1247,2026-01-21,Unknown,Shopify,Backordered,604,85,1,163.57,10.19,SKU-0085,Beauty Product 85,BEAUTY,139.02,163.57,4,Y,153.38,139.02,14.359999999999983
1247,2026-01-21,Unknown,Shopify,Backordered,605,84,3,150.28,0.0,SKU-0084,Pet Product 84,pet,135.14,150.28,5,Unknown,450.84,405.42,45.42000000000007
1247,2026-01-21,Unknown,Shopify,Backordered,606,73,6,134.83,0.0,SKU-0073,Sports Product 73,SPO,27.28,134.83,7,N,808.98,163.68,645.3
1248,2026-01-06,Midwest,Shopify,Shipped,607,73,3,134.83,2.69,SKU-0073,Sports Product 73,SPO,27.28,134.83,7,N,401.8,81.84,319.96000000000004
1248,2026-01-06,Midwest,Shopify,Shipped,608,111,5,39.4,0.0,SKU 0111,Electronics Product 111,ELECT,170.91,39.4,7,N,197.0,854.55,-657.55
1248,2026-01-06,Midwest,Shopify,Shipped,609,92,2,23.27,0.0,SKU-0092,Beauty Product 92,BEAUTY,81.27,23.27,6,N,46.54,162.54,-116.0
1248,2026-01-06,Midwest,Shopify,Shipped,610,126,8,32.17,13.4,SKU-0126,Office Product 126,OFFICE,104.51,32.17,2,Unknown,243.96,836.08,-592.12
1249,2026-04-20,West,Amazon,Delivered,611,119,4,27.97,0.0,SKU-0119,Electronics Product 119,ELECT,27.15,27.97,1,Y,111.88,108.6,3.280000000000001
1249,2026-04-20,West,Amazon,Delivered,612,127,2,38.14,5.07,SKU-0127,Beauty Product 127,beauty,51.31,38.14,4,N,71.21000000000001,102.62,-31.41
1249,2026-04-20,West,Amazon,Delivered,613,21,8,60.07,0.0,SKU-0021,Kitchen Product 21,Kitchen,56.36,60.07,1,N,480.56,450.88,29.680000000000007
1250,2026-01-28,Midwest,Walmart,Delivered,614,119,5,27.97,0.0,SKU-0119,Electronics Product 119,ELECT,27.15,27.97,1,Y,139.85,135.75,4.099999999999994
1251,2026-01-22,South,Shopify,Backordered,615,117,8,293.33,0.0,SKU-0117,Pet Product 117,PET,131.8,293.33,5,Y,2346.64,1054.4,1292.2399999999998
1251,2026-01-22,South,Shopify,Backordered,616,88,3,109.3,0.0,SKU-0088,Beauty Product 88,Beauty,77.6,109.3,8,N,327.9,232.8,95.1
1251,2026-01-22,South,Shopify,Backordered,617,67,2,291.56,0.0,SKU-0067,Kitchen Product 67,Kitchen,25.18,291.56,3,Y,583.12,50.36,532.76
1252,2026-05-05,West,Amazon,Cancelled,618,102,5,71.52,0.0,SKU-0102,Office Product 102, Office ,169.76,71.52,4,Y,357.6,848.8,-491.2
1252,2026-05-05,West,Amazon,Cancelled,619,4,4,94.28,0.0,SKU-0004,Office Product 4,office,83.61,94.28,1,Unknown,377.12,334.44,42.68000000000001
1252,2026-05-05,West,Amazon,Cancelled,620,49,1,280.98,0.0,SKU-0049,Beauty Product 49,BEA,51.41,280.98,2,N,280.98,51.41,229.57
1253,2026-04-22,East,Amazon,Shipped,621,78,8,71.75,3.07,SKU-0078,Beauty Product 78,BEAUTY,44.31,71.75,1,Y,570.93,354.48,216.45
1254,2026-01-06,East,Amazon,Backordered,622,76,7,160.68,0.0,SKU-0076,Pet Product 76, Pet ,123.23,160.68,3,N,1124.76,862.61,262.15
1254,2026-01-06,East,Amazon,Backordered,623,27,7,165.39,14.71,SKU-0027,Pet Product 27,PET,33.9,165.39,7,N,1143.02,237.3,905.72
1255,2026-05-05,West,Shopify,Shipped,624,109,6,257.52,0.0,SKU-0109,Office Product 109,OFFICE,10.02,257.52,3,N,1545.12,60.12,1485.0
1256,2026-04-22,South,Shopify,Delivered,625,121,6,151.43,0.0,SKU-0121,Electronics Product 121,ELECT,54.76,151.43,6,N,908.58,328.56,580.02
1256,2026-04-22,South,Shopify,Delivered,626,87,8,124.17,0.0,SKU-0087,Home Product 87,home,31.4,124.17,3,N,993.36,251.2,742.1600000000001
1257,2026-01-23,East,Walmart,Shipped,627,52,3,59.3,0.0,SKU-0052,Home Product 52,Home,134.92,59.3,5,Y,177.89999999999998,404.76,-226.86
1257,2026-01-23,East,Walmart,Shipped,628,107,8,223.34,0.0,SKU-0107,Pet Product 107, Pet ,81.23,223.34,5,Y,1786.72,649.84,1136.88
1258,2026-05-09,South,Amazon,Delivered,629,30,4,35.23,0.0,SKU-0030,Beauty Product 30,BEA,43.54,35.23,1,N,140.92,174.16,-33.24000000000001
1258,2026-05-09,South,Amazon,Delivered,630,125,5,273.92,0.0,SKU-0125,Beauty Product 125,BEA,71.57,273.92,5,Unknown,1369.6,357.85,1011.7500000000002
1258,2026-05-09,South,Amazon,Delivered,631,12,5,61.57,0.0,SKU-0012,Toys Product 12,TOY,132.6,61.57,7,Y,307.85,663.0,-355.15
1258,2026-05-09,South,Amazon,Delivered,632,13,8,236.16,0.0,SKU-0013,Beauty Product 13,BEAUTY,152.5,236.16,4,Unknown,1889.28,1220.0,669.28
1259,2026-01-27,West,Shopify,Shipped,633,93,3,277.07,11.2,SKU-0093,Office Product 93,office,152.09,277.07,1,N,820.01,456.27,363.74
1259,2026-01-27,West,Shopify,Shipped,634,130,8,193.14,0.0,SKU-0130,Beauty Product 130,BEAUTY,142.87,193.14,4,N,1545.12,1142.96,402.1599999999999
1260,2026-01-02,South,Walmart,Shipped,635,130,3,193.14,0.0,SKU-0130,Beauty Product 130,BEAUTY,142.87,193.14,4,N,579.42,428.61,150.80999999999997
1260,2026-01-02,South,Walmart,Shipped,636,107,6,223.34,0.0,SKU-0107,Pet Product 107, Pet ,81.23,223.34,5,Y,1340.04,487.38,852.66
1260,2026-01-02,South,Walmart,Shipped,637,39,7,129.3,0.0,SKU-0039,Pet Product 39, Pet ,42.41,129.3,1,N,905.1,296.87,608.2300000000001
1261,2026-04-24,Unknown,Amazon,Shipped,638,22,6,159.69,0.0,SKU-0022,Sports Product 22,SPO,138.34,159.69,2,Unknown,958.14,830.04,128.10000000000002
1262,2026-01-15,Unknown,Shopify,Shipped,639,108,7,143.48,0.0,SKU-0108,Beauty Product 108,Beauty,53.81,143.48,8,Y,1004.36,376.67,627.6899999999998
1262,2026-01-15,Unknown,Shopify,Shipped,640,81,6,244.17,0.0,SKU-0081,Home Product 81, Home ,43.3,244.17,8,Y,1465.02,259.79999999999995,1205.22
1262,2026-01-15,Unknown,Shopify,Shipped,641,136,3,230.54,10.8,SKU-0136,Sports Product 136,SPO,12.04,230.54,8,Y,680.82,36.12,644.7
1263,2026-02-20,West,Amazon,Cancelled,642,100,3,233.57,0.0,SKU-0100,Beauty Product 100, Beauty ,127.41,233.57,3,Y,700.71,382.23,318.48
1263,2026-02-20,West,Amazon,Cancelled,643,55,2,110.06,0.0,SKU-0055,Office Product 55,OFFICE,12.72,110.06,3,N,220.12,25.44,194.68
1263,2026-02-20,West,Amazon,Cancelled,644,134,6,26.36,0.0,SKU-0134,Pet Product 134, Pet ,19.08,26.36,7,N,158.16,114.48,43.68000000000001
1264,2026-01-29,South,Amazon,Shipped,645,130,6,193.14,0.0,SKU-0130,Beauty Product 130,BEAUTY,142.87,193.14,4,N,1158.84,857.22,301.6199999999999
1264,2026-01-29,South,Amazon,Shipped,646,115,5,80.7,0.0,SKU-0115,Pet Product 115,PET,58.66,80.7,4,Y,403.5,293.29999999999995,110.20000000000005
1264,2026-01-29,South,Amazon,Shipped,647,117,6,293.33,0.0,SKU-0117,Pet Product 117,PET,131.8,293.33,5,Y,1759.98,790.8000000000001,969.18
1265,2026-03-05,West,Ebay,Delivered,648,93,8,277.07,2.37,SKU-0093,Office Product 93,office,152.09,277.07,1,N,2214.19,1216.72,997.47
1265,2026-03-05,West,Ebay,Delivered,649,106,2,65.2,2.29,SKU-0106,Toys Product 106, Toys ,64.54,65.2,5,Y,128.11,129.08,-0.9699999999999988
1266,2026-04-12,Midwest,Amazon,Cancelled,650,113,8,84.34,11.24,SKU-0113,Sports Product 113,sports,75.77,84.34,6,N,663.48,606.16,57.32000000000005
